"","Anti-inflammatory macro/mono","CAFs","cDCs","Enteric glia cells","Fibroblasts","gdTcells","IL17+ CD4 Tcells","Lymphatic ECs","Mast cells","Memory CD4 Tcells","Memory CD8 Tcells","Myofibroblasts","Naive CD4 Tcells","NK cells","NKT cells","Normal Epithelial cells","Pericytes","Plasma cells","Pro-inflammatory macro/mono","Vascular ECs","VSMCs"
"RP11-737O24.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"RP11-737O24.1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MYOM1",1,0,0,0,11,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,11
"RP13-270P17.3",2,0,2,0,16,0,1,0,0,4,1,0,0,0,0,2,0,0,5,0,1
"MYL12A",513,97,160,62,2801,46,113,111,17,378,279,31,20,141,16,778,55,21,510,287,98
"RP13-270P17.1",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"MYL12B",322,142,69,118,4285,21,68,88,12,230,184,37,24,49,8,958,55,12,322,210,98
"TGIF1",56,25,8,12,412,5,1,2,0,4,6,4,1,4,1,84,1,0,47,4,6
"GAPLINC",13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"DLGAP1",0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DLGAP1-AS1",10,7,1,3,103,1,4,2,0,9,5,2,1,1,2,13,1,0,6,0,5
"DLGAP1-AS2",1,0,0,1,6,0,0,1,0,1,0,0,0,0,0,5,0,0,4,0,0
"RP11-874J12.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC00526",1,1,1,0,28,0,0,0,0,0,0,0,0,0,0,12,1,1,3,1,1
"LINC00667",10,3,1,5,227,0,0,3,0,10,0,4,0,0,1,26,3,1,6,5,9
"ZBTB14",6,1,0,2,31,0,1,1,0,2,1,2,0,1,0,6,0,1,8,1,1
"EPB41L3",61,3,15,2,161,0,0,0,0,0,0,2,0,0,0,11,0,0,39,4,1
"TMEM200C",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"L3MBTL4",4,2,1,1,34,0,0,2,0,0,0,1,0,0,0,4,0,0,2,1,5
"L3MBTL4-AS1",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
"RP11-91I8.3",0,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGAP28",0,2,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"LINC00668",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,40,0,2,0,0,0
"LAMA1",0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"PTPRM",7,0,1,1,53,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0
"RAB12",5,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"MTCL1",0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"NDUFV2",154,35,26,26,942,1,15,10,5,44,28,18,2,7,1,374,15,7,116,36,30
"RP11-143J12.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"NDUFV2-AS1",0,0,0,0,3,0,1,0,0,7,1,0,0,0,0,0,0,0,2,0,0
"ANKRD12",128,16,22,20,550,0,37,8,0,84,49,13,7,10,3,123,11,9,69,22,33
"TWSG1",8,3,2,2,285,0,0,0,1,0,2,8,0,0,0,7,0,0,3,2,22
"RALBP1",50,9,7,15,344,4,2,11,0,15,9,2,0,3,1,105,6,2,26,6,22
"PPP4R1",9,5,1,3,50,0,1,2,0,0,0,3,0,0,0,14,1,1,3,4,2
"PPP4R1-AS1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RAB31",156,18,20,14,136,0,1,12,0,0,0,7,0,0,0,9,7,0,104,2,16
"RP11-474N24.6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"VAPA",190,90,30,43,1127,4,8,15,4,43,33,16,3,7,1,201,17,3,126,36,59
"APCDD1",1,1,0,8,222,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,3
"NAPG",11,6,3,5,125,0,2,3,0,3,4,1,0,1,0,32,1,0,13,4,7
"PIEZO2",0,11,0,1,36,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"GNAL",0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,6
"CHMP1B",73,14,13,6,337,0,2,7,0,10,12,4,2,27,1,88,3,0,118,14,10
"RP11-78A19.3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MPPE1",19,3,2,2,141,2,1,3,0,8,5,2,1,4,2,29,3,0,6,4,2
"RP11-820I16.4",0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0
"IMPA2",7,0,2,1,135,0,0,2,0,0,0,0,0,0,0,138,3,1,13,0,4
"TUBB6",11,7,4,8,872,0,0,26,0,1,1,18,0,0,0,8,11,0,6,22,20
"AFG3L2",19,7,4,5,112,0,3,2,0,4,3,0,2,1,0,84,2,0,7,2,5
"PRELID3A",1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"RP11-861E21.2",1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"SPIRE1",10,1,1,2,14,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0
"PSMG2",77,33,24,23,1006,0,9,10,3,17,15,7,3,4,2,143,11,2,66,34,18
"CEP76",2,0,0,1,19,0,0,0,0,0,0,1,1,0,0,1,1,0,1,2,0
"RP11-973H7.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"PTPN2",31,13,7,2,143,1,5,3,0,26,10,2,0,7,0,49,3,3,40,3,4
"SEH1L",18,5,3,1,61,0,1,3,0,2,2,2,0,2,0,26,0,0,10,1,3
"CEP192",7,2,1,1,38,0,1,1,0,2,1,1,0,1,0,17,0,0,4,0,1
"LDLRAD4",22,0,4,7,22,2,3,2,2,14,12,0,1,3,0,3,0,0,9,4,3
"FAM210A",9,6,1,1,59,0,0,2,0,1,1,1,1,1,0,24,1,0,5,3,0
"RNMT",37,16,5,3,246,3,3,6,1,13,12,7,2,4,1,36,5,2,23,5,11
"ZNF519",2,0,0,0,43,1,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0
"CYP4F35P",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"POTEC",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-1157N2--B.2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"LINC01443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ROCK1",87,14,16,9,350,3,9,14,1,22,19,5,5,8,3,53,16,2,79,20,74
"GREB1L",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESCO1",6,4,1,8,62,0,0,2,0,2,3,2,0,2,0,17,0,1,6,0,3
"SNRPD1",84,32,20,10,612,5,8,8,3,32,34,12,1,10,2,262,9,4,62,31,21
"ABHD3",38,0,1,2,52,1,1,0,1,7,9,0,1,3,2,77,0,4,14,1,2
"MIB1",9,4,1,1,76,0,1,1,0,3,0,0,3,1,0,21,2,0,11,2,6
"RP11-595B24.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"RP11-595B24.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"GATA6-AS1",0,5,2,0,4,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
"GATA6",1,15,0,0,24,0,0,1,0,0,0,0,0,0,0,38,0,0,0,0,0
"RP11-370A5.1",0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBBP8",8,3,0,0,26,0,0,0,1,0,1,0,0,0,0,20,0,0,6,3,2
"CABLES1",15,0,0,0,22,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0
"TMEM241",3,2,0,0,28,1,0,0,0,0,0,0,0,1,0,6,0,0,1,1,2
"RP11-17J14.2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RIOK3",35,14,7,3,151,2,3,3,1,5,9,3,1,2,1,82,3,1,27,3,5
"C18orf8",12,1,1,2,41,0,1,0,0,2,2,2,0,0,0,11,0,0,8,1,1
"NPC1",7,1,1,3,23,1,1,0,0,3,1,1,0,1,0,11,1,0,4,1,0
"ANKRD29",0,1,0,4,10,0,0,6,0,0,0,0,0,0,0,1,1,0,1,14,2
"LAMA3",1,2,0,0,8,0,0,1,0,0,0,0,0,0,0,28,0,0,2,1,0
"RP11-403A21.1",0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0
"TTC39C",7,6,3,4,92,4,13,0,0,35,21,1,2,2,0,10,1,0,22,2,0
"TTC39C-AS1",0,0,0,0,0,0,3,0,0,17,1,0,1,0,0,0,0,0,0,0,0
"CABYR",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RP11-799B12.4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OSBPL1A",51,25,4,10,331,0,0,2,0,0,0,4,0,0,0,40,3,0,8,22,19
"IMPACT",17,2,3,6,62,1,0,3,1,1,1,1,0,0,0,35,2,1,6,6,1
"HRH4",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-449D8.1",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF521",0,2,0,1,138,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0
"SS18",6,2,2,7,155,4,1,2,0,4,3,1,2,3,0,16,1,1,16,7,11
"PSMA8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TAF4B",2,3,1,2,10,0,0,0,0,0,1,0,0,0,0,4,0,0,0,2,1
"KCTD1",2,1,0,12,40,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,0
"AQP4-AS1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCAT18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"CHST9",0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH2",0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"DSC3",0,14,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"DSC2",28,16,2,0,9,0,0,1,0,0,3,0,0,0,0,126,0,4,10,0,0
"DSG3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"RP11-650P15.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DSG2",2,32,0,0,21,0,1,1,0,2,3,0,0,0,0,229,0,1,0,0,0
"DSG2-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"TTR",0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"B4GALT6",0,1,0,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"TRAPPC8",14,2,1,1,59,0,0,2,1,4,1,0,1,0,0,11,1,0,9,5,0
"RP11-326K13.4",1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0
"RNF125",19,0,2,0,3,1,1,1,0,7,10,0,0,10,2,17,0,1,4,5,0
"RP11-53I6.3",0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"RNF138",12,2,5,0,45,0,2,1,2,6,11,1,1,3,1,38,2,1,14,6,0
"RP11-53I6.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"GAREM1",8,1,1,0,37,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,6
"MEP1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"AC021224.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLHL14",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
"CCDC178",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"ASXL3",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DTNA",1,5,1,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
"MAPRE2",24,2,6,26,86,0,3,1,0,6,5,0,0,1,0,22,5,0,12,4,25
"ZNF397",10,3,2,15,115,0,2,2,0,2,2,3,0,2,2,24,2,0,5,2,3
"ZSCAN30",2,2,0,2,26,0,0,0,0,1,0,0,0,1,0,5,1,0,1,2,0
"RP11-158H5.8",0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"RP11-158H5.7",1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"ZNF24",29,4,3,16,227,0,1,5,1,3,14,2,1,2,1,50,4,1,14,8,14
"ZNF396",1,0,1,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"RP11-322E11.2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"RP11-322E11.5",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0
"INO80C",12,18,1,1,142,0,3,5,0,4,3,0,0,1,0,33,3,2,6,8,0
"GALNT1",40,41,5,1,164,1,1,11,0,4,3,0,2,3,0,66,2,2,14,5,0
"RP11-873E20.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C18orf21",11,1,3,0,114,0,1,0,0,10,3,2,1,1,1,25,4,2,12,6,3
"RPRD1A",11,6,3,5,57,0,1,2,0,4,3,1,0,2,2,28,2,1,9,3,2
"SLC39A6",17,10,1,10,347,1,2,1,0,4,1,7,1,1,0,10,1,0,13,2,9
"ELP2",12,6,4,5,239,0,1,4,0,8,5,3,2,3,0,34,8,3,10,9,7
"RP11-49I11.1",0,4,0,1,43,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3
"MOCOS",0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"FHOD3",0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"TPGS2",19,3,4,6,638,2,2,3,1,11,14,4,0,1,0,61,4,2,22,7,11
"KIAA1328",7,2,0,0,54,0,4,1,0,2,3,1,0,0,1,4,0,0,0,6,0
"CELF4",0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"RP11-95O2.5",0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-244M2.1",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"KC6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"PIK3C3",14,2,0,1,111,0,1,2,0,0,4,0,1,1,0,11,2,0,10,3,4
"RIT2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SYT4",0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"RP11-456K23.1",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"SETBP1",2,0,1,0,102,0,0,2,0,0,0,4,0,1,0,9,0,1,3,1,5
"SLC14A2",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"SLC14A2-AS1",0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC14A1",0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,26,0
"SIGLEC15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"EPG5",11,2,1,1,35,0,0,1,0,4,3,1,0,0,0,10,0,1,11,3,0
"PSTPIP2",34,1,12,1,18,0,2,0,0,0,5,0,0,2,0,35,1,1,55,1,3
"ATP5A1",139,78,54,28,1314,2,16,21,5,34,49,27,5,16,3,520,23,13,115,39,55
"HAUS1",19,6,2,6,224,1,2,3,0,17,6,1,1,2,0,40,5,0,15,9,3
"C18orf25",8,4,1,1,30,0,0,1,0,3,1,1,0,1,0,11,1,0,4,3,1
"RNF165",0,2,1,0,7,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
"PIAS2",22,5,3,2,83,1,0,3,0,2,0,2,1,0,0,21,2,0,5,3,3
"KATNAL2",4,1,0,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
"HDHD2",14,4,1,8,83,0,1,1,2,3,2,2,0,1,0,21,2,1,4,5,1
"IER3IP1",50,13,12,11,568,5,5,2,2,13,14,3,0,11,0,117,6,2,28,22,23
"SMAD2",28,6,9,7,170,0,0,1,1,9,7,5,0,7,2,42,2,1,28,11,6
"ZBTB7C",0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,5
"CTIF",2,4,1,0,34,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0
"SMAD7",2,1,1,1,55,1,2,0,0,1,3,1,0,2,0,14,0,0,0,3,1
"RP11-15F12.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"DYM",11,2,3,4,150,0,0,1,0,2,2,0,0,0,0,14,2,1,11,4,0
"C18orf32",7,3,2,6,74,0,2,0,0,5,3,0,1,1,0,24,5,0,8,1,5
"RPL17-C18orf32",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPL17",202,116,60,20,1662,11,38,20,5,111,84,9,15,33,5,473,17,14,155,62,39
"LIPG",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"ACAA2",28,21,6,7,532,2,1,0,0,14,20,4,0,6,1,166,1,2,18,7,6
"SNHG22",0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"MYO5B",0,3,0,0,19,0,0,0,1,0,0,0,0,0,0,42,0,0,1,0,0
"CFAP53",1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"MBD1",7,5,3,3,91,1,0,3,0,5,4,3,1,4,0,14,0,3,3,7,6
"CXXC1",16,4,3,3,145,0,1,3,1,9,7,2,1,3,0,24,2,2,15,6,7
"SKA1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0
"MAPK4",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"MRO",1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ME2",27,1,5,6,69,1,2,3,0,8,6,4,0,1,0,54,1,1,31,2,2
"ELAC1",4,0,1,1,66,0,0,1,2,2,1,0,0,0,0,13,1,0,1,0,5
"SMAD4",13,5,2,1,98,0,2,2,0,0,2,1,0,0,1,19,2,1,12,9,5
"MEX3C",6,5,0,2,43,0,0,0,0,1,2,0,0,4,0,9,2,0,5,8,3
"DCC",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"MBD2",37,8,3,0,63,0,2,5,0,8,5,2,0,0,0,46,2,0,21,1,3
"RP11-850A17.1",0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
"POLI",2,1,3,2,77,1,1,1,0,0,0,2,0,0,0,2,3,0,1,0,2
"STARD6",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"C18orf54",0,1,0,0,6,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0
"RAB27B",0,2,0,0,0,1,0,0,3,3,3,0,1,2,0,28,0,0,0,0,0
"RP11-99A1.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CCDC68",1,1,0,0,45,0,0,0,0,0,0,0,0,0,0,46,0,0,1,2,0
"CTD-2171N6.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"TCF4",89,17,11,25,1277,0,1,31,0,1,0,3,0,0,0,4,14,3,19,139,19
"LINC01415",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"CTD-2008L17.2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-456O19.2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01539",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TXNL1",88,26,13,16,703,1,5,7,1,15,16,9,3,3,0,146,12,3,49,20,17
"WDR7",4,1,2,0,27,0,0,0,0,1,0,1,0,0,0,1,0,1,4,0,0
"ONECUT2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"FECH",12,1,1,1,83,0,2,0,0,0,3,1,0,2,0,11,1,0,8,3,1
"RP11-706P11.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"NARS",58,14,5,5,359,1,5,3,3,11,11,4,1,3,0,124,5,2,36,16,5
"RP11-35G9.3",9,0,1,0,26,0,1,0,0,6,0,0,1,1,0,1,0,0,8,1,0
"RP11-35G9.5",1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATP8B1",1,1,0,1,20,0,0,1,0,0,0,0,0,0,0,183,0,0,3,5,8
"NEDD4L",9,5,2,6,11,0,0,1,0,1,0,3,0,0,0,91,0,0,3,0,0
"ALPK2",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-1151B14.4",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"RP11-126O1.5",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"MALT1",13,1,2,1,28,0,5,1,0,6,6,0,1,2,0,12,2,3,15,0,0
"ZNF532",8,4,0,1,77,0,0,1,0,0,0,0,0,0,0,0,3,1,1,5,6
"SEC11C",62,21,7,12,144,4,11,4,1,22,15,3,3,7,1,149,1,49,29,20,12
"GRP",0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
"LMAN1",65,48,6,14,592,2,5,4,0,12,10,5,2,1,1,121,4,10,21,18,5
"CCBE1",0,1,0,0,13,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0
"PMAIP1",15,5,7,1,4,3,1,0,0,9,3,4,1,9,0,21,0,0,27,1,0
"RP11-879F14.2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
"RP11-879F14.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"RNF152",0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,7,3,0,0,0,6
"PIGN",8,2,3,2,28,1,0,0,0,0,1,0,0,0,0,16,0,0,4,2,0
"KIAA1468",2,4,2,0,18,0,0,2,0,1,1,0,0,0,0,19,0,0,5,0,1
"TNFRSF11A",14,0,0,0,17,0,0,8,0,0,0,0,0,0,0,31,0,0,4,0,0
"ZCCHC2",30,0,0,3,27,0,2,3,0,3,0,0,1,1,0,13,0,0,11,3,3
"RP11-120K19.4",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
"PHLPP1",2,1,0,1,29,0,0,0,0,0,0,0,0,0,0,16,1,0,1,1,1
"BCL2",6,0,1,12,56,0,6,0,0,28,10,0,3,3,1,17,1,1,4,1,0
"RP11-299P2.2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KDSR",42,15,5,21,610,2,1,5,1,11,3,1,0,2,0,33,4,1,13,8,6
"RP11-635N19.1",1,2,0,0,57,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0
"VPS4B",33,11,10,4,274,3,6,3,1,19,14,3,1,7,1,107,9,3,28,8,11
"SERPINB5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"SERPINB2",0,23,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"SERPINB10",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMSD",0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"SERPINB8",7,2,3,0,23,0,0,1,0,0,0,0,0,0,1,1,0,0,14,2,0
"CDH19",0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"CTD-2541J13.1",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DSEL",0,8,0,7,195,0,0,2,0,0,0,1,0,2,0,3,0,0,0,1,2
"TMX3",17,5,1,2,121,0,1,2,2,1,5,2,0,1,0,14,1,0,8,4,4
"CCDC102B",2,1,1,0,83,0,0,6,0,0,0,0,0,1,0,2,11,0,1,1,1
"RP11-674P19.2",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"DOK6",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CD226",0,0,2,0,2,1,2,0,0,17,11,0,3,2,1,1,0,0,1,0,0
"RTTN",1,0,0,0,12,1,0,0,0,1,0,0,0,0,0,8,0,0,1,0,0
"SOCS6",8,4,1,2,51,0,0,1,1,0,0,1,0,0,0,35,0,0,4,1,4
"RP11-41O4.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-41O4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CBLN2",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBXO15",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"TIMM21",14,3,1,2,92,1,1,2,0,0,2,1,0,1,0,23,0,0,1,3,4
"CYB5A",50,169,5,22,2155,0,4,13,1,7,10,24,0,2,0,246,3,4,25,54,17
"FAM69C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"CNDP2",92,6,21,6,171,1,5,6,1,9,10,0,1,6,1,83,1,5,55,10,1
"LINC00909",9,0,0,3,83,0,3,1,0,1,0,0,0,1,0,15,0,1,5,3,2
"ZNF407",2,2,1,1,26,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,0
"RP11-405M12.3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"RP11-405M12.4",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ZADH2",8,1,0,2,92,0,2,3,0,0,0,5,0,5,0,45,2,1,9,5,3
"TSHZ1",11,1,1,1,65,0,0,1,1,3,2,5,0,1,0,16,1,0,8,5,1
"ZNF516",8,1,8,3,62,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,1
"RP11-17M16.2",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
"C18orf65",0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"LINC00908",0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"LINC00683",0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-162A12.2",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
