"","Anti-inflammatory macro/mono","CAFs","CD8aa IELs","cDCs","CXCL13+ CD8 Tcells","Cytotoxic CD8 Tcells","Double-Negative Tcells","Enteric glia cells","Fibroblasts","Follicular CD4 Tcells","gdTcells","LTi cells","Lymphatic ECs","Mast cells","Memory Bcells","Memory CD4 Tcells","Memory CD8 Tcells","Myofibroblasts","Naive Bcells","Naive CD4 Tcells","Naive CD8 Tcells","NK cells","NKT cells","pDCs","Pericytes","Plasma cells","Pro-inflammatory macro/mono","Proliferative Bcells","Regulatory CD4 Tcells","Tumour Epithelial cells","Vascular ECs","VSMCs"
"RBM14-RBM4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
"RBM4",6,7,9,4,4,4,5,1,26,17,3,1,0,1,64,34,14,2,34,47,1,4,1,3,2,0,0,35,21,18,31,4
"RBM4B",9,10,2,1,2,1,0,2,36,2,1,0,1,0,28,10,1,2,11,8,0,0,0,0,3,2,0,17,7,6,18,4
"RP11-658F2.8",1,2,1,1,1,0,0,0,5,1,1,0,0,0,9,4,2,2,4,6,0,0,0,0,2,0,1,2,4,2,8,2
"SPTBN2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"C11orf80",1,0,0,0,0,0,2,0,2,1,1,0,0,0,6,3,2,0,7,7,0,0,0,3,0,0,0,7,0,17,4,0
"RCE1",7,5,3,8,1,1,0,3,22,1,0,1,1,0,15,9,4,0,8,7,1,2,0,0,1,0,2,3,11,35,12,1
"PC",2,3,0,2,0,0,0,0,6,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,9,0,0
"LRFN4",4,3,1,0,0,0,0,0,5,1,0,0,0,0,2,1,0,0,2,1,0,0,0,0,2,0,0,1,0,34,3,0
"C11orf86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
"SYT12",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"RHOD",0,8,1,0,0,0,0,0,30,1,0,0,3,0,4,1,3,1,2,1,0,0,0,0,0,0,0,1,4,65,15,5
"KDM2A",15,10,7,16,7,4,4,1,28,10,3,0,1,0,43,22,21,1,13,37,0,1,0,0,3,0,1,18,27,36,39,4
"ADRBK1",31,4,14,18,7,4,7,0,14,10,2,0,3,6,59,22,14,0,18,33,0,2,1,1,3,2,5,21,24,56,23,1
"ANKRD13D",11,5,10,10,0,0,2,2,35,5,1,0,2,0,21,15,15,2,6,27,3,1,0,1,4,1,3,11,17,20,19,3
"SSH3",7,7,1,2,0,1,0,1,42,0,0,0,0,0,2,1,3,3,0,2,0,1,0,0,2,0,0,1,2,33,17,0
"RAD9A",5,7,8,4,5,2,2,1,30,6,0,0,3,2,39,22,12,2,13,28,0,1,0,1,1,6,0,19,16,29,32,6
"POLD4",34,16,12,29,15,5,3,2,81,18,3,0,1,5,153,33,15,2,55,39,0,0,0,0,12,6,4,180,30,120,28,8
"CLCF1",0,1,0,0,0,0,0,1,6,0,0,0,1,0,10,0,2,0,9,1,0,0,0,0,0,0,0,1,1,3,6,0
"CTC-1337H24.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"PPP1CA",131,60,60,114,47,18,20,10,170,67,7,7,13,11,294,120,101,10,126,132,10,18,6,8,17,10,17,303,210,401,150,12
"TBC1D10C",14,1,86,13,33,28,25,2,12,50,8,4,2,1,256,146,106,1,100,162,12,17,4,4,1,5,3,102,143,14,6,1
"CARNS1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,2,0,2,1,1,0,1,1,1,0,0,2,4,0,0,3
"RPS6KB2",26,17,7,15,2,3,2,3,38,18,1,2,3,3,57,29,27,3,19,38,2,4,0,6,8,2,4,30,40,80,26,10
"AP003419.16",0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
"CORO1B",126,43,19,70,10,8,9,2,115,184,0,0,12,3,84,131,35,7,9,142,2,0,0,4,26,1,4,38,306,271,117,19
"PTPRCAP",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"CABP4",5,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0
"TMEM134",40,11,8,14,7,5,3,2,40,23,4,0,7,1,107,23,31,1,35,39,3,2,1,1,4,2,4,62,48,111,61,4
"AIP",44,34,39,29,23,5,11,7,126,38,6,0,5,5,146,86,49,6,39,97,6,6,1,5,9,4,10,83,92,51,92,19
"PITPNM1",2,3,3,4,1,2,0,0,4,10,0,0,0,1,23,9,6,0,1,6,0,2,0,0,1,0,3,12,16,26,9,2
"CDK2AP2",26,9,19,38,14,3,5,7,37,28,5,1,5,5,79,34,37,3,31,41,1,7,3,9,9,8,7,134,60,188,65,15
"GSTP1",479,233,84,467,39,16,15,63,961,22,11,6,38,48,184,114,112,45,128,162,4,19,5,25,85,26,78,431,71,3765,513,124
"C11orf72",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"NDUFV1",65,47,14,38,23,4,3,5,163,26,1,2,5,6,74,40,20,7,33,49,2,2,0,2,15,6,4,60,49,298,76,32
"RP11-655M14.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"NUDT8",4,3,4,3,2,1,0,0,25,0,0,0,0,0,10,4,4,1,10,4,0,1,1,1,1,0,0,8,7,91,20,0
"TBX10",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,14,0,0
"ACY3",0,0,1,1,1,0,0,1,0,1,0,0,0,0,9,2,0,0,4,2,0,0,0,0,0,1,0,116,1,20,2,0
"RP11-119D9.1",1,1,1,0,0,0,1,0,5,4,0,0,0,0,0,16,1,0,0,12,0,0,0,0,0,0,0,0,4,32,1,0
"RP5-903G2.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
"UNC93B1",72,7,2,21,2,1,0,2,16,3,2,1,1,0,81,10,3,0,32,8,0,0,0,11,2,2,10,33,3,61,14,2
"ALDH3B1",22,1,0,7,0,0,1,4,5,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,1,0,1,0,0,25,0,0
"RP5-901A4.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NDUFS8",97,72,40,88,12,8,8,7,224,38,6,1,11,15,86,63,50,13,36,77,6,5,5,6,24,9,7,90,93,327,164,45
"TCIRG1",57,15,13,36,6,3,3,2,69,9,2,0,3,4,62,22,25,3,13,18,1,2,0,3,6,5,11,32,35,42,36,3
"RP11-802E16.3",10,1,0,5,1,0,0,0,4,2,1,0,0,0,3,2,5,0,0,2,0,0,0,1,1,1,2,3,1,7,6,0
"CHKA",7,1,1,10,0,0,0,0,5,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,1,2,1,27,6,0
"KMT5B",9,4,2,5,2,2,1,2,26,4,1,0,1,1,33,10,12,2,14,25,1,1,1,2,4,0,0,19,8,36,30,7
"C11orf24",7,6,1,3,0,0,0,4,36,3,0,0,0,3,23,6,2,0,10,2,1,0,0,2,3,2,2,12,2,47,12,2
"LRP5",0,7,0,0,0,0,0,1,21,0,0,0,6,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,33,30,2
"PPP6R3",14,4,5,6,2,1,0,1,28,8,0,0,2,0,21,14,7,0,9,16,1,0,0,1,4,1,1,10,11,31,32,2
"GAL",0,1,2,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"MTL5",0,0,0,2,0,0,1,0,1,0,0,0,0,0,5,2,1,0,0,3,1,0,0,0,0,0,1,5,1,27,1,0
"CPT1A",5,9,0,4,0,1,1,1,20,2,0,0,6,1,7,4,5,3,2,10,0,0,0,1,2,0,3,4,6,63,45,6
"RP11-757G1.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"MRPL21",42,30,12,32,4,1,5,2,94,14,1,0,3,2,58,23,13,3,21,46,2,3,0,1,9,1,2,48,40,153,56,12
"IGHMBP2",1,3,4,0,2,0,0,4,6,2,0,0,1,0,12,6,5,1,3,0,0,0,0,0,0,0,0,2,2,12,5,4
"MRGPRF",0,33,0,0,0,0,0,9,99,0,0,0,0,0,1,1,0,14,1,1,0,0,0,0,23,0,0,1,0,0,1,41
"MRGPRF-AS1",0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"TPCN2",1,5,0,5,0,0,0,1,6,2,0,0,0,0,11,1,2,1,2,0,0,1,0,2,0,0,1,1,2,9,4,3
"MYEOV",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,1,44,0,0
"RP11-211G23.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"AP000439.2",1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AP000439.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"CCND1",22,76,1,3,0,0,0,5,69,6,0,0,30,1,22,2,6,5,8,1,0,0,0,0,28,0,0,0,1,214,85,35
"ORAOV1",6,2,2,1,0,0,0,0,11,1,0,0,3,0,14,2,6,1,7,15,0,0,0,0,2,0,0,5,3,12,17,5
"RP11-643C9.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0
"RP11-626H12.2",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANO1",0,7,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,9,0,0,0,0,7,5,9
"FADD",11,15,7,7,3,2,2,2,28,7,3,0,1,0,20,9,6,2,6,14,1,1,1,0,4,0,0,20,16,50,46,1
"PPFIA1",11,11,5,7,3,1,2,0,24,5,1,0,0,0,14,10,10,1,6,7,2,1,2,1,5,0,0,2,7,38,50,1
"AP000487.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"AP000487.5",1,0,2,0,0,0,0,0,5,1,0,0,0,0,3,3,2,0,0,2,0,0,0,0,0,0,0,3,1,3,2,0
"CTTN",0,42,0,1,0,0,0,12,175,3,0,0,8,0,4,1,0,10,3,1,0,0,0,0,11,0,0,6,6,172,121,12
"SHANK2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"SHANK2-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHANK2-AS3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"DHCR7",3,2,2,0,0,0,0,0,6,3,0,0,1,0,6,6,2,0,1,7,0,0,0,0,0,0,0,3,3,70,14,1
"RP11-660L16.2",4,1,11,1,3,5,3,2,10,16,1,0,0,0,26,24,15,0,12,39,2,2,0,2,2,1,0,3,14,30,10,3
"NADSYN1",12,6,5,7,5,1,0,1,26,8,0,0,4,2,31,20,6,0,11,20,0,0,0,2,2,0,4,12,10,45,27,2
"KRTAP5-9",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"RP11-167J8.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"FAM86C1",1,6,0,2,0,0,0,1,5,1,0,0,0,0,3,5,3,0,0,3,0,0,0,0,2,0,1,0,2,7,2,2
"RP11-849H4.2",0,1,0,0,0,0,0,0,6,0,0,1,1,0,3,3,1,0,3,5,0,0,0,0,1,0,0,5,3,8,3,0
"RNF121",13,9,4,4,1,2,0,2,19,1,0,0,0,1,14,4,5,2,3,6,0,0,0,1,2,2,0,15,2,24,18,3
"IL18BP",16,6,2,12,0,1,0,2,15,1,2,0,1,0,28,3,3,0,3,5,0,0,0,0,1,0,2,3,3,3,25,0
"NUMA1",12,16,4,9,3,5,4,1,76,11,2,0,3,2,31,10,9,1,15,20,1,2,0,1,5,1,1,10,29,52,71,10
"RP11-849H4.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"LRTOMT",1,2,1,0,0,0,0,0,18,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,1,1,0,3,1,9,10,2
"LAMTOR1",186,80,36,116,19,17,8,13,259,40,6,2,21,12,193,67,50,9,82,89,5,6,2,6,20,9,12,109,80,215,253,26
"ANAPC15",19,8,11,15,2,2,4,0,27,10,2,0,3,2,28,22,8,3,13,42,0,0,2,2,5,3,1,66,26,102,41,6
"FOLR3",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0
"FOLR1",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"FOLR2",225,0,0,8,0,1,0,0,1,1,0,0,0,0,27,1,3,0,4,2,0,0,0,0,0,2,2,22,0,0,4,0
"INPPL1",13,5,6,7,1,0,0,0,18,4,0,0,1,0,15,10,5,2,3,7,0,0,0,0,2,0,0,5,6,33,13,3
"CLPB",7,0,0,1,0,1,0,1,8,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,3,2,1,8,2,0
"LINC01537",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDE2A",1,0,0,0,2,0,0,0,3,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,58,2
"RP11-169D4.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARAP1",22,14,2,13,0,0,1,1,80,7,1,1,2,2,22,7,6,2,5,8,0,1,0,1,2,1,3,3,6,22,15,4
"STARD10",6,16,4,3,2,0,1,1,47,4,0,0,1,1,13,10,5,3,0,14,0,1,0,2,1,1,0,8,11,492,15,2
"ATG16L2",15,4,4,9,0,0,0,1,15,0,1,0,0,3,41,11,9,2,6,15,2,1,0,1,3,3,5,17,8,5,27,0
"FCHSD2",10,8,2,8,0,1,0,0,13,1,1,0,3,1,58,5,1,2,23,6,0,0,0,6,3,0,0,27,2,6,26,8
"RP11-800A3.3",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
"RP11-800A3.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"P2RY2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
"P2RY6",35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,60,1
"RP11-800A3.7",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGEF17",0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,21,0,0,0,0,0,11,21
"RELT",15,1,8,13,2,0,0,0,2,2,1,0,0,0,44,3,2,0,19,4,0,0,0,3,2,0,7,13,3,3,6,1
"RP11-809N8.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM168A",6,4,0,3,0,0,0,0,21,0,0,0,0,0,5,1,2,2,3,4,0,0,0,0,3,1,0,4,4,5,11,6
"RP11-809N8.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"PLEKHB1",1,0,6,1,1,1,2,33,1,1,1,0,0,0,21,9,7,0,1,19,2,0,0,0,0,0,0,2,6,10,1,1
"RAB6A",35,18,8,12,9,1,7,8,108,9,3,0,9,4,57,21,16,6,18,36,1,3,1,5,11,3,7,35,25,93,124,12
"MRPL48",12,17,10,17,6,4,5,2,58,8,0,0,3,2,57,16,12,1,13,21,0,1,2,0,2,1,1,48,17,76,26,6
"COA4",30,22,14,24,5,1,1,9,88,18,2,1,6,2,70,20,13,2,30,39,1,4,2,4,5,2,3,61,21,182,70,9
"PAAF1",13,7,7,2,5,0,1,6,34,5,1,0,2,0,13,11,5,2,9,10,1,0,0,0,2,0,0,10,15,26,10,3
"UCP2",261,1,59,177,32,13,9,1,48,169,10,0,7,15,369,142,80,0,201,189,9,15,7,24,2,7,24,686,379,36,7,1
"UCP3",1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0
"C2CD3",2,0,0,2,1,0,0,0,5,2,0,0,0,0,12,0,4,0,5,7,0,1,0,0,0,0,0,7,5,6,9,0
"PPME1",7,3,3,1,0,2,0,1,17,5,0,0,2,0,6,11,4,1,1,9,2,0,0,1,3,0,0,5,7,25,11,4
"P4HA3",0,5,0,0,0,0,0,0,20,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0
"PGM2L1",6,21,6,2,6,0,1,2,13,49,2,1,11,0,15,17,11,1,14,27,0,0,1,0,1,0,0,1,26,49,53,0
"KCNE3",22,0,0,6,0,0,0,1,3,0,0,0,0,3,3,0,0,0,0,2,1,0,0,0,0,0,4,0,1,88,12,1
"RP11-702H23.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"LIPT2",1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,1,0,0,0,0,0,0,2,0,6,2,0
"AP001372.2",0,2,0,1,0,0,0,0,8,3,0,0,0,3,8,1,4,0,1,3,0,0,0,0,0,0,1,0,2,11,12,2
"POLD3",7,2,5,2,1,0,0,1,27,8,0,1,1,1,6,8,4,1,2,7,0,0,0,1,8,0,0,13,17,18,11,0
"CHRDL2",0,2,0,0,0,0,0,0,83,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"RNF169",8,1,3,1,0,1,1,0,24,0,0,0,1,0,9,4,3,1,1,5,1,0,0,1,1,0,1,3,3,9,11,1
"XRRA1",1,4,5,2,0,3,3,4,36,8,0,0,1,1,16,15,5,2,10,17,3,1,0,0,4,3,0,10,14,4,19,1
"SPCS2",111,110,51,58,32,19,12,33,460,84,7,2,24,26,314,102,83,10,119,141,8,5,2,6,27,37,12,177,128,257,200,39
"NEU3",6,1,0,0,0,0,0,0,3,1,1,0,0,0,3,1,1,0,1,2,0,1,0,0,0,0,0,1,0,8,4,0
"SLCO2B1",141,5,0,16,0,0,0,0,20,1,0,0,4,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,24,15,0
"TPBGL",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTD-2562J17.7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARRB1",30,3,0,18,1,0,0,0,39,3,0,0,3,3,1,5,2,0,2,5,0,0,0,0,0,0,7,0,7,51,54,2
"RPS3",1428,1054,1940,1465,327,432,649,175,4708,1465,259,75,339,258,11092,5208,2682,132,3114,8482,477,226,125,166,348,175,201,2759,3038,9509,4248,480
"KLHL35",1,1,0,1,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,2,0,0,0,1,5,1,0
"GDPD5",0,1,1,2,0,0,0,0,12,0,0,0,1,1,9,3,4,0,2,3,1,0,0,0,0,0,0,4,4,3,12,0
"SERPINH1",9,250,2,6,3,0,1,8,433,3,0,1,5,0,2,7,6,9,3,10,0,1,1,0,41,0,0,2,10,64,312,13
"CTD-2530H12.4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
"MAP6",0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"MOGAT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,47,0,0
"DGAT2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21,1,0
"UVRAG",22,5,4,30,2,0,3,4,32,5,0,0,3,2,94,12,6,2,25,9,0,0,0,2,2,2,3,32,11,15,43,3
"WNT11",0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"RP11-619A14.3",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRKRIR",8,1,7,5,1,1,0,1,16,6,1,0,2,0,31,18,4,1,10,7,2,1,0,0,4,0,0,12,17,33,32,5
"RP11-111M22.2",0,0,0,1,0,0,0,1,9,1,1,0,0,0,5,1,3,0,2,5,2,0,0,0,2,0,0,2,2,0,6,1
"RP11-111M22.4",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"RP11-111M22.3",0,2,1,1,0,0,0,0,11,5,0,0,1,0,7,6,2,1,4,1,0,1,0,0,2,1,0,8,2,21,6,1
"EMSY",3,1,2,4,2,0,1,1,14,3,0,0,1,1,10,3,4,1,5,8,1,2,0,0,0,1,0,7,5,20,14,2
"RP11-672A2.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"AP001189.4",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRRC32",2,42,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,7,0,0,1,6,1,133,19
"TSKU",1,20,0,0,0,0,0,0,35,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,29,8,0
"RP11-21L23.3",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACER3",36,10,3,19,1,0,0,1,15,1,2,0,0,3,7,5,3,0,5,5,2,1,0,0,4,0,3,17,6,33,38,4
"CTD-2547H18.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0
"B3GNT6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
"CAPN5",2,3,0,1,0,0,2,1,29,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,1,2,116,4,1
"MYO7A",1,1,0,0,3,0,0,0,0,10,0,0,2,0,2,0,2,0,0,0,0,2,0,0,0,0,0,1,17,6,1,0
"PAK1",45,10,3,79,0,0,1,1,40,4,0,0,0,8,22,4,4,2,6,4,1,1,1,1,4,1,9,8,5,78,1,4
"RP11-739B23.1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"CLNS1A",58,43,21,73,9,6,8,5,121,37,2,3,9,8,188,73,40,5,80,103,9,2,1,3,9,5,6,94,61,152,75,9
"AQP11",0,3,0,0,0,0,0,5,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,4,1,5,1,0
"RSF1",31,34,27,22,11,10,10,7,176,26,7,1,6,7,136,61,35,4,61,84,6,7,2,2,12,1,2,66,66,103,167,26
"AAMDC",27,26,4,6,2,6,0,8,141,3,1,0,8,3,25,10,5,10,10,6,1,0,0,1,12,0,1,12,14,70,99,32
"RP11-91P24.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"INTS4",3,7,5,1,0,1,3,3,19,6,0,0,0,2,15,7,4,1,10,15,1,1,0,0,0,0,0,8,5,14,11,0
"KCTD14",0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,1,2
"THRSP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"NDUFC2",129,142,38,61,20,6,15,26,351,45,9,1,25,19,171,77,46,22,49,112,13,4,6,9,25,17,13,109,111,563,308,42
"ALG8",15,6,5,5,1,2,1,1,37,4,2,0,2,0,30,10,4,0,8,19,1,1,1,1,3,2,1,10,13,32,20,3
"KCTD21-AS1",0,1,1,1,0,0,0,0,7,2,0,0,1,0,1,5,2,0,2,9,0,0,0,0,0,0,0,2,2,0,2,0
"KCTD21",0,0,1,1,0,0,1,0,5,1,0,1,0,0,0,1,1,1,0,3,0,0,0,0,1,0,0,1,0,1,3,3
"USP35",3,1,0,0,0,1,0,0,3,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,2,1,3,0
"GAB2",13,0,0,2,0,0,0,2,13,3,2,0,0,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,8,0
"RP11-452H21.4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"NARS2",7,9,1,5,0,0,1,1,17,2,1,0,0,2,9,11,0,2,4,11,1,0,0,0,0,2,0,13,8,19,9,1
"TENM4",0,6,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM181B",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"PRCP",59,23,4,48,2,1,1,10,194,12,0,0,18,1,40,20,7,1,35,18,1,2,0,4,5,1,4,16,10,20,561,6
"DDIAS",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0
"RAB30",0,5,3,1,0,0,0,1,31,7,0,0,0,0,26,3,5,0,22,3,1,0,0,0,2,4,0,71,10,3,10,1
"RAB30-AS1",10,5,6,6,3,2,1,3,29,9,0,0,6,3,32,12,9,2,19,27,1,0,2,2,1,2,1,49,23,58,30,3
"PCF11",25,19,19,21,4,5,5,1,90,25,4,2,6,5,143,49,34,0,53,69,1,3,3,4,10,3,5,52,41,55,48,9
