"","Gene_stable_ID","Transcript_stable_ID","Protein_stable_ID","UniProtKB_Swiss_Prot_ID","Gene_name","NCBI_gene_ID"
"15825","ENSG00000165671","ENST00000515735","ENSP00000423048","","NSD1",64324
"15826","ENSG00000165671","ENST00000638627","ENSP00000492679","","NSD1",64324
"15827","ENSG00000165671","ENST00000644863","ENSP00000496157","","NSD1",64324
"15828","ENSG00000165672","ENST00000298510","ENSP00000298510","P30048","PRDX3",10935
"15829","ENSG00000165688","ENST00000371717","ENSP00000360782","Q10713","PMPCA",23203
"15830","ENSG00000165688","ENST00000399219","ENSP00000416702","Q10713","PMPCA",23203
"15831","ENSG00000165688","ENST00000444897","ENSP00000408393","","PMPCA",23203
"15832","ENSG00000165695","ENST00000298545","ENSP00000298545","Q96MA6","AK8",158067
"15833","ENSG00000165704","ENST00000298556","ENSP00000298556","P00492","HPRT1",3251
"15834","ENSG00000165731","ENST00000340058","ENSP00000344798","P07949","RET",5979
"15835","ENSG00000165731","ENST00000355710","ENSP00000347942","P07949","RET",5979
"15836","ENSG00000165731","ENST00000498820","ENSP00000419080","","RET",5979
"15837","ENSG00000165731","ENST00000615310","ENSP00000480088","","RET",5979
"15838","ENSG00000165731","ENST00000638465","ENSP00000491505","","RET",5979
"15839","ENSG00000165731","ENST00000640619","ENSP00000492728","","RET",5979
"15840","ENSG00000165752","ENST00000298630","ENSP00000298630","Q86UX6","STK32C",282974
"15841","ENSG00000165752","ENST00000368619","ENSP00000357608","","STK32C",282974
"15842","ENSG00000165752","ENST00000368620","ENSP00000357609","","STK32C",282974
"15843","ENSG00000165752","ENST00000368622","ENSP00000357611","Q86UX6","STK32C",282974
"15844","ENSG00000165752","ENST00000456004","ENSP00000389112","","STK32C",282974
"15845","ENSG00000165782","ENST00000250489","ENSP00000250489","Q86T03","PIP4P1",90809
"15846","ENSG00000165782","ENST00000398020","ENSP00000381102","Q86T03","PIP4P1",90809
"15847","ENSG00000165782","ENST00000553460","ENSP00000451014","","PIP4P1",90809
"15848","ENSG00000165782","ENST00000556093","ENSP00000452508","","PIP4P1",90809
"15860","ENSG00000165794","ENST00000298681","ENSP00000298681","Q9NP94","SLC39A2",29986
"15861","ENSG00000165794","ENST00000554422","ENSP00000452568","Q9NP94","SLC39A2",29986
"15868","ENSG00000165841","ENST00000371321","ENSP00000360372","P33261","CYP2C19",1557
"15869","ENSG00000165841","ENST00000480405","ENSP00000483847","","CYP2C19",1557
"15870","ENSG00000165970","ENST00000298923","ENSP00000298923","","SLC6A5",9152
"15871","ENSG00000165970","ENST00000525748","ENSP00000434364","Q9Y345","SLC6A5",9152
"15872","ENSG00000165996","ENST00000326961","ENSP00000322923","","HACD1",9200
"15873","ENSG00000165996","ENST00000361271","ENSP00000355308","B0YJ81","HACD1",9200
"15874","ENSG00000165996","ENST00000466335","ENSP00000462336","","HACD1",9200
"15875","ENSG00000165996","ENST00000498812","ENSP00000462868","","HACD1",9200
"15876","ENSG00000166016","ENST00000435224","ENSP00000410157","Q8N961","ABTB2",25841
"15877","ENSG00000166035","ENST00000299022","ENSP00000299022","P11150","LIPC",3990
"15878","ENSG00000166035","ENST00000356113","ENSP00000348425","P11150","LIPC",3990
"15879","ENSG00000166035","ENST00000414170","ENSP00000395569","","LIPC",3990
"15880","ENSG00000166035","ENST00000433326","ENSP00000395002","","LIPC",3990
"15881","ENSG00000166123","ENST00000340124","ENSP00000345282","Q8TD30","GPT2",84706
"15882","ENSG00000166123","ENST00000440783","ENSP00000413804","Q8TD30","GPT2",84706
"15883","ENSG00000166123","ENST00000562132","ENSP00000457475","","GPT2",84706
"15884","ENSG00000166126","ENST00000299155","ENSP00000299155","Q9BXJ7","AMN",81693
"15885","ENSG00000166126","ENST00000559525","ENSP00000453786","","AMN",81693
"15886","ENSG00000166126","ENST00000559789","ENSP00000452831","","AMN",81693
"15890","ENSG00000166136","ENST00000299166","ENSP00000299166","O95169","NDUFB8",4714
"15891","ENSG00000166136","ENST00000370320","ENSP00000359344","O95169","NDUFB8",4714
"15892","ENSG00000166136","ENST00000370322","ENSP00000359346","O95169","NDUFB8",4714
"15893","ENSG00000166136","ENST00000528425","ENSP00000434072","","NDUFB8",4714
"15894","ENSG00000166165","ENST00000348956","ENSP00000299198","P12277","CKB",1152
"15895","ENSG00000166165","ENST00000553610","ENSP00000451426","","CKB",1152
"15896","ENSG00000166165","ENST00000553652","ENSP00000450676","","CKB",1152
"15897","ENSG00000166165","ENST00000553878","ENSP00000451904","","CKB",1152
"15898","ENSG00000166165","ENST00000554989","ENSP00000451680","","CKB",1152
"15899","ENSG00000166165","ENST00000555039","ENSP00000451686","","CKB",1152
"15900","ENSG00000166165","ENST00000557530","ENSP00000451611","","CKB",1152
"15901","ENSG00000166169","ENST00000299206","ENSP00000299206","Q9UGP5","POLL",27343
"15902","ENSG00000166169","ENST00000339310","ENSP00000343102","","POLL",27343
"15903","ENSG00000166169","ENST00000370162","ENSP00000359181","Q9UGP5","POLL",27343
"15904","ENSG00000166169","ENST00000370168","ENSP00000359187","","POLL",27343
"15905","ENSG00000166169","ENST00000370169","ENSP00000359188","Q9UGP5","POLL",27343
"15906","ENSG00000166169","ENST00000370172","ENSP00000359191","","POLL",27343
"15907","ENSG00000166169","ENST00000413344","ENSP00000400517","","POLL",27343
"15908","ENSG00000166169","ENST00000415897","ENSP00000400676","","POLL",27343
"15909","ENSG00000166169","ENST00000426919","ENSP00000411678","","POLL",27343
"15910","ENSG00000166169","ENST00000429502","ENSP00000406791","","POLL",27343
"15911","ENSG00000166169","ENST00000430045","ENSP00000414293","","POLL",27343
"15912","ENSG00000166169","ENST00000454524","ENSP00000390093","","POLL",27343
"15913","ENSG00000166169","ENST00000628479","ENSP00000485885","Q9UGP5","POLL",27343
"15914","ENSG00000166183","ENST00000546892","ENSP00000448911","","ASPG",374569
"15915","ENSG00000166183","ENST00000550583","ENSP00000446856","","ASPG",374569
"15916","ENSG00000166183","ENST00000551170","ENSP00000447032","","ASPG",374569
"15917","ENSG00000166183","ENST00000551177","ENSP00000450040","Q86U10","ASPG",374569
"15918","ENSG00000166224","ENST00000299297","ENSP00000299297","","SGPL1",8879
"15919","ENSG00000166224","ENST00000373202","ENSP00000362298","O95470","SGPL1",8879
"15920","ENSG00000166224","ENST00000409118","ENSP00000386549","","SGPL1",8879
"15921","ENSG00000166228","ENST00000299299","ENSP00000299299","P61457","PCBD1",5092
"15922","ENSG00000166262","ENST00000299338","ENSP00000299338","Q96M60","FAM227B",196951
"15923","ENSG00000166262","ENST00000558579","ENSP00000453787","","FAM227B",196951
"15924","ENSG00000166262","ENST00000558594","ENSP00000452616","","FAM227B",196951
"15925","ENSG00000166262","ENST00000559905","ENSP00000453379","","FAM227B",196951
"15926","ENSG00000166262","ENST00000560246","ENSP00000454081","","FAM227B",196951
"15927","ENSG00000166262","ENST00000561064","ENSP00000453028","Q96M60","FAM227B",196951
"15928","ENSG00000166262","ENST00000561116","ENSP00000453748","","FAM227B",196951
"15929","ENSG00000166311","ENST00000342245","ENSP00000340409","P17405","SMPD1",6609
"15930","ENSG00000166311","ENST00000526280","ENSP00000436278","","SMPD1",6609
"15931","ENSG00000166311","ENST00000527275","ENSP00000435350","P17405","SMPD1",6609
"15932","ENSG00000166311","ENST00000530395","ENSP00000431479","","SMPD1",6609
"15933","ENSG00000166311","ENST00000531303","ENSP00000432625","","SMPD1",6609
"15934","ENSG00000166311","ENST00000533123","ENSP00000435950","","SMPD1",6609
"15935","ENSG00000166311","ENST00000534405","ENSP00000434353","","SMPD1",6609
"15936","ENSG00000166333","ENST00000299421","ENSP00000299421","Q13418","ILK",3611
"15937","ENSG00000166333","ENST00000396751","ENSP00000379975","Q13418","ILK",3611
"15938","ENSG00000166333","ENST00000420936","ENSP00000403487","Q13418","ILK",3611
"15939","ENSG00000166333","ENST00000526114","ENSP00000432617","","ILK",3611
"15940","ENSG00000166333","ENST00000526318","ENSP00000480597","","ILK",3611
"15941","ENSG00000166333","ENST00000526711","ENSP00000479932","","ILK",3611
"15942","ENSG00000166333","ENST00000527121","ENSP00000436062","","ILK",3611
"15943","ENSG00000166333","ENST00000528995","ENSP00000435323","Q13418","ILK",3611
"15944","ENSG00000166333","ENST00000532063","ENSP00000434492","Q13418","ILK",3611
"15945","ENSG00000166333","ENST00000537806","ENSP00000439606","","ILK",3611
"15946","ENSG00000166333","ENST00000627400","ENSP00000487498","","ILK",3611
"15947","ENSG00000166340","ENST00000299427","ENSP00000299427","O14773","TPP1",1200
"15948","ENSG00000166340","ENST00000436873","ENSP00000398136","","TPP1",1200
"15949","ENSG00000166340","ENST00000528571","ENSP00000434647","","TPP1",1200
"15950","ENSG00000166340","ENST00000528657","ENSP00000435001","","TPP1",1200
"15951","ENSG00000166340","ENST00000531754","ENSP00000493706","","TPP1",1200
"15952","ENSG00000166340","ENST00000533371","ENSP00000437066","O14773","TPP1",1200
"15953","ENSG00000166340","ENST00000642892","ENSP00000494165","O14773","TPP1",1200
"15954","ENSG00000166340","ENST00000643342","ENSP00000494324","","TPP1",1200
"15955","ENSG00000166340","ENST00000643439","ENSP00000495849","","TPP1",1200
"15956","ENSG00000166340","ENST00000643516","ENSP00000496372","","TPP1",1200
"15957","ENSG00000166340","ENST00000644218","ENSP00000493574","","TPP1",1200
"15958","ENSG00000166340","ENST00000644683","ENSP00000494085","","TPP1",1200
"15959","ENSG00000166340","ENST00000644810","ENSP00000495895","","TPP1",1200
"15960","ENSG00000166340","ENST00000644933","ENSP00000496133","","TPP1",1200
"15961","ENSG00000166340","ENST00000645285","ENSP00000495058","","TPP1",1200
"15962","ENSG00000166340","ENST00000645620","ENSP00000493657","O14773","TPP1",1200
"15963","ENSG00000166340","ENST00000647152","ENSP00000495893","O14773","TPP1",1200
"15964","ENSG00000166340","ENST00000647209","ENSP00000495558","","TPP1",1200
"15967","ENSG00000166391","ENST00000198801","ENSP00000198801","Q3SYC2","MOGAT2",80168
"15968","ENSG00000166391","ENST00000525093","ENSP00000436537","Q3SYC2","MOGAT2",80168
"15969","ENSG00000166391","ENST00000526712","ENSP00000436283","Q3SYC2","MOGAT2",80168
"15970","ENSG00000166394","ENST00000299498","ENSP00000299498","Q6BCY4","CYB5R2",51700
"15971","ENSG00000166394","ENST00000436351","ENSP00000392777","","CYB5R2",51700
"15972","ENSG00000166394","ENST00000524608","ENSP00000432482","","CYB5R2",51700
"15973","ENSG00000166394","ENST00000524790","ENSP00000435916","Q6BCY4","CYB5R2",51700
"15974","ENSG00000166394","ENST00000527542","ENSP00000433856","","CYB5R2",51700
"15975","ENSG00000166394","ENST00000531096","ENSP00000434969","","CYB5R2",51700
"15976","ENSG00000166394","ENST00000533558","ENSP00000437041","Q6BCY4","CYB5R2",51700
"15977","ENSG00000166411","ENST00000299518","ENSP00000299518","P50213","IDH3A",3419
"15978","ENSG00000166411","ENST00000557826","ENSP00000453480","","IDH3A",3419
"15979","ENSG00000166411","ENST00000557960","ENSP00000453459","","IDH3A",3419
"15980","ENSG00000166411","ENST00000558509","ENSP00000453992","","IDH3A",3419
"15981","ENSG00000166411","ENST00000558554","ENSP00000453084","","IDH3A",3419
"15982","ENSG00000166411","ENST00000558933","ENSP00000452620","","IDH3A",3419
"15983","ENSG00000166411","ENST00000559106","ENSP00000453008","","IDH3A",3419
"15984","ENSG00000166411","ENST00000559186","ENSP00000452754","","IDH3A",3419
"15985","ENSG00000166411","ENST00000559205","ENSP00000453989","","IDH3A",3419
"15986","ENSG00000166411","ENST00000559803","ENSP00000453338","","IDH3A",3419
"15987","ENSG00000166411","ENST00000559865","ENSP00000453438","","IDH3A",3419
"15988","ENSG00000166411","ENST00000559881","ENSP00000453222","","IDH3A",3419
"15989","ENSG00000166411","ENST00000560396","ENSP00000453192","","IDH3A",3419
"15990","ENSG00000166411","ENST00000560667","ENSP00000453033","","IDH3A",3419
"15991","ENSG00000166411","ENST00000560770","ENSP00000453903","","IDH3A",3419
"15992","ENSG00000166411","ENST00000561279","ENSP00000453747","","IDH3A",3419
"15993","ENSG00000166411","ENST00000561366","ENSP00000453795","","IDH3A",3419
"15994","ENSG00000166411","ENST00000629769","ENSP00000485769","","IDH3A",3419
"15995","ENSG00000166428","ENST00000392593","ENSP00000376372","Q96BZ4","PLD4",122618
"15996","ENSG00000166428","ENST00000540372","ENSP00000438677","","PLD4",122618
"15997","ENSG00000166428","ENST00000553861","ENSP00000451636","","PLD4",122618
"15998","ENSG00000166428","ENST00000557573","ENSP00000451278","","PLD4",122618
"15999","ENSG00000166428","ENST00000649344","ENSP00000497627","","PLD4",122618
"16008","ENSG00000166483","ENST00000299613","ENSP00000299613","P30291","WEE1",7465
"16009","ENSG00000166483","ENST00000450114","ENSP00000402084","P30291","WEE1",7465
"16010","ENSG00000166483","ENST00000524612","ENSP00000434446","","WEE1",7465
"16011","ENSG00000166483","ENST00000527848","ENSP00000432284","","WEE1",7465
"16012","ENSG00000166483","ENST00000530175","ENSP00000435945","","WEE1",7465
"16013","ENSG00000166483","ENST00000530712","ENSP00000434148","","WEE1",7465
"16014","ENSG00000166484","ENST00000299612","ENSP00000299612","Q13164","MAPK7",5598
"16015","ENSG00000166484","ENST00000308406","ENSP00000311005","Q13164","MAPK7",5598
"16016","ENSG00000166484","ENST00000395602","ENSP00000378966","Q13164","MAPK7",5598
"16017","ENSG00000166484","ENST00000395604","ENSP00000378968","Q13164","MAPK7",5598
"16018","ENSG00000166484","ENST00000443215","ENSP00000412902","","MAPK7",5598
"16019","ENSG00000166484","ENST00000482850","ENSP00000458146","","MAPK7",5598
"16020","ENSG00000166484","ENST00000579284","ENSP00000462819","","MAPK7",5598
"16021","ENSG00000166484","ENST00000581260","ENSP00000462804","","MAPK7",5598
"16022","ENSG00000166484","ENST00000603493","ENSP00000474397","","MAPK7",5598
"16023","ENSG00000166501","ENST00000303531","ENSP00000305355","P05771","PRKCB",5579
"16024","ENSG00000166501","ENST00000321728","ENSP00000318315","P05771","PRKCB",5579
"16025","ENSG00000166501","ENST00000466124","ENSP00000458564","","PRKCB",5579
"16026","ENSG00000166501","ENST00000472066","ENSP00000457980","","PRKCB",5579
"16027","ENSG00000166501","ENST00000498739","ENSP00000459227","","PRKCB",5579
"16028","ENSG00000166501","ENST00000643927","ENSP00000496129","P05771","PRKCB",5579
"16029","ENSG00000166501","ENST00000646168","ENSP00000493817","P05771","PRKCB",5579
"16030","ENSG00000166507","ENST00000299641","ENSP00000299641","P52849","NDST2",8509
"16031","ENSG00000166507","ENST00000309979","ENSP00000310657","P52849","NDST2",8509
"16032","ENSG00000166507","ENST00000429742","ENSP00000392733","","NDST2",8509
"16033","ENSG00000166507","ENST00000639645","ENSP00000492373","","NDST2",8509
"16034","ENSG00000166548","ENST00000299697","ENSP00000299697","O00142","TK2",7084
"16035","ENSG00000166548","ENST00000417693","ENSP00000407469","","TK2",7084
"16036","ENSG00000166548","ENST00000451102","ENSP00000414334","O00142","TK2",7084
"16037","ENSG00000166548","ENST00000525974","ENSP00000434594","O00142","TK2",7084
"16038","ENSG00000166548","ENST00000527284","ENSP00000435312","O00142","TK2",7084
"16039","ENSG00000166548","ENST00000527800","ENSP00000433770","O00142","TK2",7084
"16040","ENSG00000166548","ENST00000544898","ENSP00000440898","O00142","TK2",7084
"16041","ENSG00000166548","ENST00000545043","ENSP00000438143","O00142","TK2",7084
"16042","ENSG00000166548","ENST00000561905","ENSP00000462721","","TK2",7084
"16043","ENSG00000166548","ENST00000562484","ENSP00000463326","","TK2",7084
"16044","ENSG00000166548","ENST00000563369","ENSP00000463560","O00142","TK2",7084
"16045","ENSG00000166548","ENST00000563478","ENSP00000462341","","TK2",7084
"16046","ENSG00000166548","ENST00000564917","ENSP00000455187","","TK2",7084
"16047","ENSG00000166548","ENST00000567357","ENSP00000457959","","TK2",7084
"16048","ENSG00000166548","ENST00000569718","ENSP00000464313","","TK2",7084
"16049","ENSG00000166548","ENST00000620035","ENSP00000483833","O00142","TK2",7084
"16050","ENSG00000166562","ENST00000299714","ENSP00000299714","","SEC11C",90701
"16051","ENSG00000166562","ENST00000509791","ENSP00000482872","","SEC11C",90701
"16052","ENSG00000166562","ENST00000587834","ENSP00000468633","Q9BY50","SEC11C",90701
"16053","ENSG00000166562","ENST00000588875","ENSP00000465281","","SEC11C",90701
"16054","ENSG00000166741","ENST00000299964","ENSP00000299964","P40261","NNMT",4837
"16055","ENSG00000166741","ENST00000535401","ENSP00000441434","P40261","NNMT",4837
"16056","ENSG00000166743","ENST00000307493","ENSP00000301956","Q08AH1","ACSM1",116285
"16057","ENSG00000166743","ENST00000519745","ENSP00000428650","Q08AH1","ACSM1",116285
"16058","ENSG00000166743","ENST00000520010","ENSP00000428047","Q08AH1","ACSM1",116285
"16059","ENSG00000166743","ENST00000523065","ENSP00000428830","","ACSM1",116285
"16060","ENSG00000166743","ENST00000524149","ENSP00000428098","","ACSM1",116285
"16061","ENSG00000166747","ENST00000299980","ENSP00000299980","O43747","AP1G1",164
"16062","ENSG00000166747","ENST00000393512","ENSP00000377148","O43747","AP1G1",164
"16063","ENSG00000166747","ENST00000450149","ENSP00000405836","","AP1G1",164
"16064","ENSG00000166747","ENST00000563104","ENSP00000454713","","AP1G1",164
"16065","ENSG00000166747","ENST00000563259","ENSP00000456058","","AP1G1",164
"16066","ENSG00000166747","ENST00000564155","ENSP00000454219","","AP1G1",164
"16067","ENSG00000166747","ENST00000565009","ENSP00000457726","","AP1G1",164
"16068","ENSG00000166747","ENST00000565412","ENSP00000456493","","AP1G1",164
"16069","ENSG00000166747","ENST00000566179","ENSP00000454932","","AP1G1",164
"16070","ENSG00000166747","ENST00000567583","ENSP00000457927","","AP1G1",164
"16071","ENSG00000166747","ENST00000568327","ENSP00000454970","","AP1G1",164
"16072","ENSG00000166747","ENST00000569185","ENSP00000456316","","AP1G1",164
"16073","ENSG00000166747","ENST00000569748","ENSP00000454523","O43747","AP1G1",164
"16074","ENSG00000166747","ENST00000569975","ENSP00000454717","","AP1G1",164
"16075","ENSG00000166747","ENST00000570017","ENSP00000455400","","AP1G1",164
"16077","ENSG00000166796","ENST00000280704","ENSP00000280704","P07864","LDHC",3948
"16078","ENSG00000166796","ENST00000396215","ENSP00000379518","","LDHC",3948
"16079","ENSG00000166796","ENST00000535809","ENSP00000443997","","LDHC",3948
